-0.14	0.00057368
-0.141	0.00057099
-0.142	0.00056832
-0.143	0.00056566
-0.144	0.00056303
-0.145	0.00056041
-0.146	0.00055782
-0.147	0.00055524
-0.148	0.00055269
-0.149	0.00055015
-0.15	0.00054764
-0.151	0.00054515
-0.152	0.00054268
-0.153	0.00054023
-0.154	0.0005378
-0.155	0.00053539
-0.156	0.000533
-0.157	0.00053064
-0.158	0.00052829
-0.159	0.00052597
-0.16	0.00052366
-0.161	0.00052138
-0.162	0.00051912
-0.163	0.00051688
-0.164	0.00051465
-0.165	0.00051245
-0.166	0.00051027
-0.167	0.00050811
-0.168	0.00050598
-0.169	0.00050386
-0.17	0.00050176
-0.171	0.00049968
-0.172	0.00049762
-0.173	0.00049558
-0.174	0.00049356
-0.175	0.00049156
-0.176	0.00048957
-0.177	0.00048761
-0.178	0.00048566
-0.179	0.00048374
-0.18	0.00048183
-0.181	0.00047994
-0.182	0.00047807
-0.183	0.00047622
-0.184	0.00047438
-0.185	0.00047256
-0.186	0.00047076
-0.187	0.00046898
-0.188	0.00046721
-0.189	0.00046546
-0.19	0.00046373
-0.191	0.00046201
-0.192	0.00046031
-0.193	0.00045863
-0.194	0.00045696
-0.195	0.00045531
-0.196	0.00045367
-0.197	0.00045205
-0.198	0.00045044
-0.199	0.00044885
-0.2	0.00044727
-0.201	0.00044571
-0.202	0.00044417
-0.203	0.00044263
-0.204	0.00044111
-0.205	0.00043961
-0.206	0.00043812
-0.207	0.00043664
-0.208	0.00043518
-0.209	0.00043373
-0.21	0.00043229
-0.211	0.00043087
-0.212	0.00042946
-0.213	0.00042806
-0.214	0.00042668
-0.215	0.00042531
-0.216	0.00042395
-0.217	0.0004226
-0.218	0.00042126
-0.219	0.00041994
-0.22	0.00041862
-0.221	0.00041732
-0.222	0.00041603
-0.223	0.00041476
-0.224	0.00041349
-0.225	0.00041223
-0.226	0.00041099
-0.227	0.00040975
-0.228	0.00040853
-0.229	0.00040732
-0.23	0.00040611
-0.231	0.00040492
-0.232	0.00040374
-0.233	0.00040257
-0.234	0.0004014
-0.235	0.00040025
-0.236	0.00039911
-0.237	0.00039797
-0.238	0.00039685
-0.239	0.00039573
-0.24	0.00039463
-0.241	0.00039353
-0.242	0.00039244
